utilization_ratio,instruction_count,placement_profile,trials,ia_mean,ia_ci_low,ia_ci_high,rsr,rsr_ci_low,rsr_ci_high,effectiveness_mean,effectiveness_ci_low,effectiveness_ci_high,format_error_rate,error_rate,median_latency_ms
0.1,24,front,10,0.8958333333333333,0.0,0.2775401687666166,0.0,0.0,0.2775401687666166,0.9583333333333334,0.9433333333333334,0.9716666666666667,0.0,0.0,0.012353993952274323
0.1,24,uniform,10,0.8833333333333333,0.0,0.2775401687666166,0.0,0.0,0.2775401687666166,0.9533333333333334,0.9400000000000001,0.9666666666666666,0.0,0.0,0.014193006791174412
0.1,24,edges,10,0.8708333333333333,0.0,0.2775401687666166,0.0,0.0,0.2775401687666166,0.9483333333333334,0.93,0.9633333333333333,0.0,0.0,0.013092489098198712
0.1,32,front,10,0.81875,0.0,0.2775401687666166,0.0,0.0,0.2775401687666166,0.925625,0.9084375,0.9425000000000001,0.0,0.0,0.0150820123963058
0.1,32,uniform,10,0.828125,0.0,0.2775401687666166,0.0,0.0,0.2775401687666166,0.93125,0.9112500000000001,0.94625,0.0,0.0,0.028964015655219555
0.1,32,edges,10,0.875,0.0,0.2775401687666166,0.0,0.0,0.2775401687666166,0.95,0.9375,0.96125,0.0,0.0,0.026203502784483135
0.1,48,front,10,0.7291666666666666,0.0,0.2775401687666166,0.0,0.0,0.2775401687666166,0.8910416666666666,0.8741666666666668,0.905625,0.0,0.0,0.02007900911848992
0.1,48,uniform,10,0.675,0.0,0.2775401687666166,0.0,0.0,0.2775401687666166,0.868125,0.853125,0.8822916666666666,0.0,0.0,0.018677994376048446
0.1,48,edges,10,0.6895833333333333,0.0,0.2775401687666166,0.0,0.0,0.2775401687666166,0.8745833333333334,0.8604166666666666,0.8883333333333333,0.0,0.0,0.017810496501624584
0.1,64,front,10,0.5765625,0.0,0.2775401687666166,0.0,0.0,0.2775401687666166,0.8296875,0.8189062500000001,0.8418749999999999,0.0,0.0,0.023369007976725698
0.1,64,uniform,10,0.5625,0.0,0.2775401687666166,0.0,0.0,0.2775401687666166,0.8240624999999999,0.8067187499999999,0.8421875,0.0,0.0,0.025268993340432644
0.1,64,edges,10,0.5546875,0.0,0.2775401687666166,0.0,0.0,0.2775401687666166,0.82,0.8071874999999998,0.83375,0.0,0.0,0.02305099042132497
0.25,1,front,10,1.0,0.7224598312333834,1.0,1.0,0.7224598312333834,1.0,1.0,1.0,1.0,0.0,0.0,0.014105491572991014
0.25,1,uniform,10,1.0,0.7224598312333834,1.0,1.0,0.7224598312333834,1.0,1.0,1.0,1.0,0.0,0.0,0.012653501471504569
0.25,1,edges,10,1.0,0.7224598312333834,1.0,1.0,0.7224598312333834,1.0,1.0,1.0,1.0,0.0,0.0,0.014351491699926555
0.25,2,front,10,1.0,0.7224598312333834,1.0,1.0,0.7224598312333834,1.0,1.0,1.0,1.0,0.0,0.0,0.01294049434363842
0.25,2,uniform,10,1.0,0.7224598312333834,1.0,1.0,0.7224598312333834,1.0,1.0,1.0,1.0,0.0,0.0,0.011530995834618807
0.25,2,edges,10,1.0,0.7224598312333834,1.0,1.0,0.7224598312333834,1.0,1.0,1.0,1.0,0.0,0.0,0.011888492736034095
0.25,4,front,10,0.975,0.5958436145024278,0.9821242504842788,0.9,0.5958436145024278,0.9821242504842788,0.99,0.97,1.0,0.0,0.0,0.014006494893692434
0.25,4,uniform,10,0.975,0.5958436145024278,0.9821242504842788,0.9,0.5958436145024278,0.9821242504842788,0.99,0.97,1.0,0.0,0.0,0.012817006791010499
0.25,4,edges,10,1.0,0.7224598312333834,1.0,1.0,0.7224598312333834,1.0,1.0,1.0,1.0,0.0,0.0,0.012532502296380699
0.25,8,front,10,0.975,0.49015684672072335,0.9433190520193067,0.8,0.49015684672072335,0.9433190520193067,0.99,0.975,1.0,0.0,0.0,0.01705599424894899
0.25,8,uniform,10,0.9875,0.5958436145024278,0.9821242504842788,0.9,0.5958436145024278,0.9821242504842788,0.995,0.985,1.0,0.0,0.0,0.01436899765394628
0.25,8,edges,10,0.975,0.49015684672072335,0.9433190520193067,0.8,0.49015684672072335,0.9433190520193067,0.99,0.975,1.0,0.0,0.0,0.015066994819790125
0.25,16,front,10,0.98125,0.39677321997956516,0.892210712513788,0.7,0.39677321997956516,0.892210712513788,0.9924999999999999,0.985,1.0,0.0,0.0,0.017982485587708652
0.25,16,uniform,10,0.9875,0.49015684672072335,0.9433190520193067,0.8,0.49015684672072335,0.9433190520193067,0.995,0.9875,1.0,0.0,0.0,0.01723099558148533
0.25,16,edges,10,0.96875,0.3126695474501863,0.8318224187964902,0.6,0.3126695474501863,0.8318224187964902,0.985625,0.971875,0.9974999999999999,0.0,0.0,0.018252496374771
0.25,24,front,10,0.8958333333333334,0.0,0.2775401687666166,0.0,0.0,0.2775401687666166,0.9583333333333334,0.9466666666666667,0.9700000000000001,0.0,0.0,0.021043495507910848
0.25,24,uniform,10,0.9041666666666667,0.01787574951572113,0.4041563854975721,0.1,0.01787574951572113,0.4041563854975721,0.9616666666666667,0.95,0.975,0.0,0.0,0.020157502149231732
0.25,24,edges,10,0.8833333333333333,0.01787574951572113,0.4041563854975721,0.1,0.01787574951572113,0.4041563854975721,0.9520833333333334,0.9291666666666666,0.9716666666666667,0.0,0.0,0.020068007870577276
0.25,32,front,10,0.85,0.01787574951572113,0.4041563854975721,0.1,0.01787574951572113,0.4041563854975721,0.94,0.9275,0.95625,0.0,0.0,0.022162988898344338
0.25,32,uniform,10,0.834375,0.0,0.2775401687666166,0.0,0.0,0.2775401687666166,0.93375,0.9112500000000001,0.9550000000000001,0.0,0.0,0.021878498955629766
0.25,32,edges,10,0.821875,0.0,0.2775401687666166,0.0,0.0,0.2775401687666166,0.92875,0.91375,0.94375,0.0,0.0,0.02087498432956636
0.25,48,front,10,0.7354166666666666,0.0,0.2775401687666166,0.0,0.0,0.2775401687666166,0.8935416666666667,0.8787499999999999,0.9099999999999999,0.0,0.0,0.0241939997067675
0.25,48,uniform,10,0.71875,0.0,0.2775401687666166,0.0,0.0,0.2775401687666166,0.886875,0.8708333333333333,0.9041666666666666,0.0,0.0,0.02447351289447397
0.25,48,edges,10,0.70625,0.0,0.2775401687666166,0.0,0.0,0.2775401687666166,0.881875,0.8670833333333332,0.8960416666666667,0.0,0.0,0.023843516828492284
0.25,64,front,10,0.58125,0.0,0.2775401687666166,0.0,0.0,0.2775401687666166,0.83109375,0.81703125,0.8435937499999999,0.0,0.0,0.031037008739076555
0.25,64,uniform,10,0.5453125,0.0,0.2775401687666166,0.0,0.0,0.2775401687666166,0.8171875,0.80828125,0.8259375,0.0,0.0,0.028976995963603258
0.25,64,edges,10,0.5578125,0.0,0.2775401687666166,0.0,0.0,0.2775401687666166,0.823125,0.806875,0.8412499999999999,0.0,0.0,0.027703004889190197
0.4,1,front,10,0.9,0.5958436145024278,0.9821242504842788,0.9,0.5958436145024278,0.9821242504842788,0.96,0.8800000000000001,1.0,0.0,0.0,0.01567399885971099
0.4,1,uniform,10,1.0,0.7224598312333834,1.0,1.0,0.7224598312333834,1.0,1.0,1.0,1.0,0.0,0.0,0.013581011444330215
0.4,1,edges,10,1.0,0.7224598312333834,1.0,1.0,0.7224598312333834,1.0,1.0,1.0,1.0,0.0,0.0,0.01474849705118686
0.4,2,front,10,1.0,0.7224598312333834,1.0,1.0,0.7224598312333834,1.0,1.0,1.0,1.0,0.0,0.0,0.014820005162619054
0.4,2,uniform,10,1.0,0.7224598312333834,1.0,1.0,0.7224598312333834,1.0,1.0,1.0,1.0,0.0,0.0,0.014434001059271395
0.4,2,edges,10,0.95,0.5958436145024278,0.9821242504842788,0.9,0.5958436145024278,0.9821242504842788,0.98,0.9400000000000001,1.0,0.0,0.0,0.01673049700912088
0.4,4,front,10,1.0,0.7224598312333834,1.0,1.0,0.7224598312333834,1.0,1.0,1.0,1.0,0.0,0.0,0.023104497813619673
0.4,4,uniform,10,1.0,0.7224598312333834,1.0,1.0,0.7224598312333834,1.0,1.0,1.0,1.0,0.0,0.0,0.01892950967885554
0.4,4,edges,10,0.975,0.5958436145024278,0.9821242504842788,0.9,0.5958436145024278,0.9821242504842788,0.99,0.97,1.0,0.0,0.0,0.017606012988835573
0.4,8,front,10,0.975,0.49015684672072335,0.9433190520193067,0.8,0.49015684672072335,0.9433190520193067,0.99,0.975,1.0,0.0,0.0,0.021579500753432512
0.4,8,uniform,10,1.0,0.7224598312333834,1.0,1.0,0.7224598312333834,1.0,1.0,1.0,1.0,0.0,0.0,0.018645499949343503
0.4,8,edges,10,0.975,0.49015684672072335,0.9433190520193067,0.8,0.49015684672072335,0.9433190520193067,0.99,0.975,1.0,0.0,0.0,0.019464496290311217
0.4,16,front,10,0.99375,0.5958436145024278,0.9821242504842788,0.9,0.5958436145024278,0.9821242504842788,0.9975,0.9925,1.0,0.0,0.0,0.021993997506797314
0.4,16,uniform,10,0.975,0.39677321997956516,0.892210712513788,0.7,0.39677321997956516,0.892210712513788,0.99,0.9775,1.0,0.0,0.0,0.0205550022656098
0.4,16,edges,10,0.95625,0.16817758120350962,0.6873304525498136,0.4,0.16817758120350962,0.6873304525498136,0.9824999999999999,0.9724999999999999,0.9925,0.0,0.0,0.02243349445052445
0.4,24,front,10,0.9041666666666667,0.01787574951572113,0.4041563854975721,0.1,0.01787574951572113,0.4041563854975721,0.9604166666666667,0.9433333333333334,0.9779166666666667,0.0,0.0,0.027354515623301268
0.4,24,uniform,10,0.9125,0.0,0.2775401687666166,0.0,0.0,0.2775401687666166,0.96375,0.94625,0.9783333333333333,0.0,0.0,0.02587449853308499
0.4,24,edges,10,0.9166666666666666,0.056680947980693314,0.5098431532792765,0.2,0.056680947980693314,0.5098431532792765,0.9666666666666667,0.9533333333333334,0.9800000000000001,0.0,0.0,0.022907013772055507
0.4,32,front,10,0.828125,0.0,0.2775401687666166,0.0,0.0,0.2775401687666166,0.93125,0.9075,0.95625,0.0,0.0,0.02630699600558728
0.4,32,uniform,10,0.85625,0.01787574951572113,0.4041563854975721,0.1,0.01787574951572113,0.4041563854975721,0.9415625,0.9228125,0.95875,0.0,0.0,0.02927849709521979
0.4,32,edges,10,0.8375,0.0,0.2775401687666166,0.0,0.0,0.2775401687666166,0.9340625,0.9196875,0.9487500000000001,0.0,0.0,0.02392000169493258
0.4,48,front,10,0.725,0.0,0.2775401687666166,0.0,0.0,0.2775401687666166,0.8875,0.8685416666666667,0.9037499999999999,0.0,0.0,0.03213150193914771
0.4,48,uniform,10,0.7083333333333334,0.0,0.2775401687666166,0.0,0.0,0.2775401687666166,0.8827083333333333,0.8702083333333333,0.8960416666666667,0.0,0.0,0.02897200465667993
0.4,48,edges,10,0.7458333333333333,0.0,0.2775401687666166,0.0,0.0,0.2775401687666166,0.8970833333333333,0.8808333333333334,0.9141666666666668,0.0,0.0,0.02707498788367957
0.4,64,front,10,0.5921875,0.0,0.2775401687666166,0.0,0.0,0.2775401687666166,0.83546875,0.818125,0.8515625,0.0,0.0,0.032484502298757434
0.4,64,uniform,10,0.5890625,0.0,0.2775401687666166,0.0,0.0,0.2775401687666166,0.83375,0.81640625,0.8515625,0.0,0.0,0.03238600038457662
0.4,64,edges,10,0.55,0.0,0.2775401687666166,0.0,0.0,0.2775401687666166,0.81953125,0.8060937499999999,0.83125,0.0,0.0,0.03066299541387707
0.55,1,front,10,1.0,0.7224598312333834,1.0,1.0,0.7224598312333834,1.0,1.0,1.0,1.0,0.0,0.0,0.015228506526909769
0.55,1,uniform,10,0.9,0.5958436145024278,0.9821242504842788,0.9,0.5958436145024278,0.9821242504842788,0.93,0.79,1.0,0.0,0.0,0.014524513971991837
0.55,1,edges,10,1.0,0.7224598312333834,1.0,1.0,0.7224598312333834,1.0,1.0,1.0,1.0,0.0,0.0,0.015733501641079783
0.55,2,front,10,1.0,0.7224598312333834,1.0,1.0,0.7224598312333834,1.0,1.0,1.0,1.0,0.0,0.0,0.016498001059517264
0.55,2,uniform,10,1.0,0.7224598312333834,1.0,1.0,0.7224598312333834,1.0,1.0,1.0,1.0,0.0,0.0,0.015809506294317544
0.55,2,edges,10,1.0,0.7224598312333834,1.0,1.0,0.7224598312333834,1.0,1.0,1.0,1.0,0.0,0.0,0.015226498362608254
0.55,4,front,10,0.975,0.5958436145024278,0.9821242504842788,0.9,0.5958436145024278,0.9821242504842788,0.99,0.97,1.0,0.0,0.0,0.01597151276655495
0.55,4,uniform,10,0.975,0.5958436145024278,0.9821242504842788,0.9,0.5958436145024278,0.9821242504842788,0.99,0.97,1.0,0.0,0.0,0.016477497410960495
0.55,4,edges,10,1.0,0.7224598312333834,1.0,1.0,0.7224598312333834,1.0,1.0,1.0,1.0,0.0,0.0,0.015898491255939007
0.55,8,front,10,0.9875,0.5958436145024278,0.9821242504842788,0.9,0.5958436145024278,0.9821242504842788,0.995,0.985,1.0,0.0,0.0,0.01814850838854909
0.55,8,uniform,10,0.9875,0.5958436145024278,0.9821242504842788,0.9,0.5958436145024278,0.9821242504842788,0.995,0.985,1.0,0.0,0.0,0.01760399027261883
0.55,8,edges,10,0.9875,0.5958436145024278,0.9821242504842788,0.9,0.5958436145024278,0.9821242504842788,0.995,0.985,1.0,0.0,0.0,0.018806997104547918
0.55,16,front,10,0.99375,0.5958436145024278,0.9821242504842788,0.9,0.5958436145024278,0.9821242504842788,0.9975,0.9925,1.0,0.0,0.0,0.02075049269478768
0.55,16,uniform,10,0.9625,0.16817758120350962,0.6873304525498136,0.4,0.16817758120350962,0.6873304525498136,0.983125,0.974375,0.9925,0.0,0.0,0.020867009880021214
0.55,16,edges,10,0.975,0.49015684672072335,0.9433190520193067,0.8,0.49015684672072335,0.9433190520193067,0.99,0.975,1.0,0.0,0.0,0.021302999812178314
0.55,24,front,10,0.9416666666666667,0.056680947980693314,0.5098431532792765,0.2,0.056680947980693314,0.5098431532792765,0.9754166666666667,0.9579166666666665,0.9883333333333333,0.0,0.0,0.02375150506850332
0.55,24,uniform,10,0.9333333333333333,0.10778928748621183,0.6032267800204347,0.3,0.10778928748621183,0.6032267800204347,0.9720833333333333,0.9554166666666667,0.9866666666666667,0.0,0.0,0.026241992600262165
0.55,24,edges,10,0.8833333333333333,0.01787574951572113,0.4041563854975721,0.1,0.01787574951572113,0.4041563854975721,0.9533333333333334,0.9383333333333332,0.97,0.0,0.0,0.02350451541133225
0.55,32,front,10,0.834375,0.0,0.2775401687666166,0.0,0.0,0.2775401687666166,0.93375,0.9237500000000001,0.94375,0.0,0.0,0.02571000368334353
0.55,32,uniform,10,0.859375,0.0,0.2775401687666166,0.0,0.0,0.2775401687666166,0.94375,0.9324999999999999,0.95375,0.0,0.0,0.026382491341792047
0.55,32,edges,10,0.846875,0.0,0.2775401687666166,0.0,0.0,0.2775401687666166,0.9349999999999999,0.9206249999999999,0.9515625,0.0,0.0,0.026802998036146164
0.55,48,front,10,0.7333333333333334,0.0,0.2775401687666166,0.0,0.0,0.2775401687666166,0.8927083333333333,0.8804166666666667,0.9041666666666666,0.0,0.0,0.02924349973909557
0.55,48,uniform,10,0.7020833333333333,0.0,0.2775401687666166,0.0,0.0,0.2775401687666166,0.8808333333333334,0.8625,0.8966666666666667,0.0,0.0,0.027590489480644464
0.55,48,edges,10,0.6458333333333334,0.0,0.2775401687666166,0.0,0.0,0.2775401687666166,0.7977083333333334,0.6160416666666666,0.8958333333333334,0.1,0.0,0.027476009563542902
0.55,64,front,10,0.596875,0.0,0.2775401687666166,0.0,0.0,0.2775401687666166,0.8368749999999999,0.8268749999999999,0.8465624999999999,0.0,0.0,0.032553012715652585
0.55,64,uniform,10,0.590625,0.0,0.2775401687666166,0.0,0.0,0.2775401687666166,0.8362499999999999,0.8206249999999999,0.8481249999999999,0.0,0.0,0.03080599708482623
0.55,64,edges,10,0.5984375,0.0,0.2775401687666166,0.0,0.0,0.2775401687666166,0.8370312499999999,0.8251562499999998,0.8493749999999999,0.0,0.0,0.030239010811783373
0.7,1,front,10,1.0,0.7224598312333834,1.0,1.0,0.7224598312333834,1.0,1.0,1.0,1.0,0.0,0.0,0.01482351217418909
0.7,1,uniform,10,0.9,0.5958436145024278,0.9821242504842788,0.9,0.5958436145024278,0.9821242504842788,0.93,0.79,1.0,0.0,0.0,0.015442492440342903
0.7,1,edges,10,1.0,0.7224598312333834,1.0,1.0,0.7224598312333834,1.0,1.0,1.0,1.0,0.0,0.0,0.014650489902123809
0.7,2,front,10,1.0,0.7224598312333834,1.0,1.0,0.7224598312333834,1.0,1.0,1.0,1.0,0.0,0.0,0.015814497601240873
0.7,2,uniform,10,1.0,0.7224598312333834,1.0,1.0,0.7224598312333834,1.0,1.0,1.0,1.0,0.0,0.0,0.016328005585819483
0.7,2,edges,10,1.0,0.7224598312333834,1.0,1.0,0.7224598312333834,1.0,1.0,1.0,1.0,0.0,0.0,0.015658006304875016
0.7,4,front,10,0.975,0.5958436145024278,0.9821242504842788,0.9,0.5958436145024278,0.9821242504842788,0.99,0.97,1.0,0.0,0.0,0.016293502994813025
0.7,4,uniform,10,1.0,0.7224598312333834,1.0,1.0,0.7224598312333834,1.0,1.0,1.0,1.0,0.0,0.0,0.015924000763334334
0.7,4,edges,10,0.9,0.39677321997956516,0.892210712513788,0.7,0.39677321997956516,0.892210712513788,0.9525,0.9,1.0,0.0,0.0,0.015765501302666962
0.7,8,front,10,1.0,0.7224598312333834,1.0,1.0,0.7224598312333834,1.0,1.0,1.0,1.0,0.0,0.0,0.016503501683473587
0.7,8,uniform,10,0.9875,0.5958436145024278,0.9821242504842788,0.9,0.5958436145024278,0.9821242504842788,0.995,0.985,1.0,0.0,0.0,0.01639450783841312
0.7,8,edges,10,0.975,0.49015684672072335,0.9433190520193067,0.8,0.49015684672072335,0.9433190520193067,0.99,0.975,1.0,0.0,0.0,0.016381993191316724
0.7,16,front,10,0.98125,0.39677321997956516,0.892210712513788,0.7,0.39677321997956516,0.892210712513788,0.9924999999999999,0.985,1.0,0.0,0.0,0.01963750401046127
0.7,16,uniform,10,0.9875,0.5958436145024278,0.9821242504842788,0.9,0.5958436145024278,0.9821242504842788,0.995,0.985,1.0,0.0,0.0,0.018419508705846965
0.7,16,edges,10,0.9625,0.3126695474501863,0.8318224187964902,0.6,0.3126695474501863,0.8318224187964902,0.985,0.9724999999999999,0.9974999999999999,0.0,0.0,0.01889099075924605
0.7,24,front,10,0.925,0.01787574951572113,0.4041563854975721,0.1,0.01787574951572113,0.4041563854975721,0.97,0.9566666666666667,0.9816666666666667,0.0,0.0,0.0211495062103495
0.7,24,uniform,10,0.8916666666666666,0.0,0.2775401687666166,0.0,0.0,0.2775401687666166,0.9566666666666667,0.9433333333333334,0.9683333333333334,0.0,0.0,0.02210450475104153
0.7,24,edges,10,0.9,0.0,0.2775401687666166,0.0,0.0,0.2775401687666166,0.96,0.945,0.9733333333333334,0.0,0.0,0.02324850356671959
0.7,32,front,10,0.8625,0.0,0.2775401687666166,0.0,0.0,0.2775401687666166,0.943125,0.928125,0.9578125,0.0,0.0,0.02415149356238544
0.7,32,uniform,10,0.84375,0.0,0.2775401687666166,0.0,0.0,0.2775401687666166,0.9346875,0.9228125,0.9453125,0.0,0.0,0.023741507902741432
0.7,32,edges,10,0.83125,0.0,0.2775401687666166,0.0,0.0,0.2775401687666166,0.9315625,0.9199999999999999,0.9453125,0.0,0.0,0.023412983864545822
0.7,48,front,10,0.725,0.0,0.2775401687666166,0.0,0.0,0.2775401687666166,0.88875,0.8727083333333333,0.9033333333333333,0.0,0.0,0.026512498152442276
0.7,48,uniform,10,0.6479166666666667,0.0,0.2775401687666166,0.0,0.0,0.2775401687666166,0.7979166666666666,0.6174999999999999,0.8975,0.1,0.0,0.02730300184339285
0.7,48,edges,10,0.7229166666666667,0.0,0.2775401687666166,0.0,0.0,0.2775401687666166,0.8879166666666667,0.8712500000000001,0.9052083333333334,0.0,0.0,0.027223009965382516
0.7,64,front,10,0.509375,0.0,0.2775401687666166,0.0,0.0,0.2775401687666166,0.7428125,0.5703125,0.83953125,0.1,0.0,0.02961450081784278
0.7,64,uniform,10,0.465625,0.0,0.2775401687666166,0.0,0.0,0.2775401687666166,0.66578125,0.41828125,0.8370312500000001,0.2,0.0,0.029479997465386987
0.7,64,edges,10,0.384375,0.0,0.2775401687666166,0.0,0.0,0.2775401687666166,0.5728125,0.32140625,0.81421875,0.3,0.0,0.02987550396937877
0.8,1,front,10,0.7,0.39677321997956516,0.892210712513788,0.7,0.39677321997956516,0.892210712513788,0.85,0.7,1.0,0.0,0.0,0.015186000382527709
0.8,1,uniform,10,1.0,0.7224598312333834,1.0,1.0,0.7224598312333834,1.0,1.0,1.0,1.0,0.0,0.0,0.014249497326090932
0.8,1,edges,10,0.9,0.5958436145024278,0.9821242504842788,0.9,0.5958436145024278,0.9821242504842788,0.96,0.8800000000000001,1.0,0.0,0.0,0.014182005543261766
0.8,2,front,10,0.95,0.5958436145024278,0.9821242504842788,0.9,0.5958436145024278,0.9821242504842788,0.98,0.9400000000000001,1.0,0.0,0.0,0.015058496501296759
0.8,2,uniform,10,0.85,0.39677321997956516,0.892210712513788,0.7,0.39677321997956516,0.892210712513788,0.925,0.85,0.9800000000000001,0.0,0.0,0.014810022548772395
0.8,2,edges,10,0.85,0.39677321997956516,0.892210712513788,0.7,0.39677321997956516,0.892210712513788,0.9400000000000001,0.8800000000000001,1.0,0.0,0.0,0.015282508684322238
0.8,4,front,10,0.9,0.39677321997956516,0.892210712513788,0.7,0.39677321997956516,0.892210712513788,0.96,0.9199999999999999,0.99,0.0,0.0,0.019687999156303704
0.8,4,uniform,10,0.95,0.49015684672072335,0.9433190520193067,0.8,0.49015684672072335,0.9433190520193067,0.9725,0.9349999999999999,1.0,0.0,0.0,0.020684994524344802
0.8,4,edges,10,0.9,0.39677321997956516,0.892210712513788,0.7,0.39677321997956516,0.892210712513788,0.96,0.9099999999999999,0.99,0.0,0.0,0.016883015632629395
0.8,8,front,10,0.9,0.16817758120350962,0.6873304525498136,0.4,0.16817758120350962,0.6873304525498136,0.96,0.9400000000000001,0.9800000000000001,0.0,0.0,0.018530510715208948
0.8,8,uniform,10,0.85,0.10778928748621183,0.6032267800204347,0.3,0.10778928748621183,0.6032267800204347,0.94,0.9,0.97,0.0,0.0,0.018716498743742704
0.8,8,edges,10,0.8125,0.056680947980693314,0.5098431532792765,0.2,0.056680947980693314,0.5098431532792765,0.925,0.8949999999999999,0.9550000000000001,0.0,0.0,0.01719100691843778
0.8,16,front,10,0.88125,0.01787574951572113,0.4041563854975721,0.1,0.01787574951572113,0.4041563854975721,0.950625,0.9337500000000001,0.97,0.0,0.0,0.02010850585065782
0.8,16,uniform,10,0.9,0.056680947980693314,0.5098431532792765,0.2,0.056680947980693314,0.5098431532792765,0.96,0.9349999999999999,0.9775,0.0,0.0,0.02065248554572463
0.8,16,edges,10,0.9,0.056680947980693314,0.5098431532792765,0.2,0.056680947980693314,0.5098431532792765,0.96,0.945,0.975,0.0,0.0,0.019703496946021914
0.8,24,front,10,0.7416666666666667,0.0,0.2775401687666166,0.0,0.0,0.2775401687666166,0.8354166666666667,0.64375,0.9370833333333334,0.1,0.0,0.022191001335158944
0.8,24,uniform,10,0.8375,0.0,0.2775401687666166,0.0,0.0,0.2775401687666166,0.935,0.9166666666666666,0.9516666666666668,0.0,0.0,0.021624000510200858
0.8,24,edges,10,0.8333333333333334,0.0,0.2775401687666166,0.0,0.0,0.2775401687666166,0.9320833333333334,0.9108333333333333,0.9516666666666668,0.0,0.0,0.021779487724415958
0.8,32,front,10,0.78125,0.0,0.2775401687666166,0.0,0.0,0.2775401687666166,0.9115624999999999,0.89125,0.9328125,0.0,0.0,0.023553002392873168
0.8,32,uniform,10,0.746875,0.0,0.2775401687666166,0.0,0.0,0.2775401687666166,0.8978125,0.883125,0.911875,0.0,0.0,0.023877000785432756
0.8,32,edges,10,0.73125,0.0,0.2775401687666166,0.0,0.0,0.2775401687666166,0.8915625,0.874375,0.9075,0.0,0.0,0.02357900666538626
0.8,48,front,10,0.45625,0.0,0.2775401687666166,0.0,0.0,0.2775401687666166,0.6012500000000001,0.34187500000000004,0.786875,0.3,0.0,0.026704990887083113
0.8,48,uniform,10,0.59375,0.0,0.2775401687666166,0.0,0.0,0.2775401687666166,0.8356250000000001,0.819375,0.8520833333333334,0.0,0.0,0.02727001265157014
0.8,48,edges,10,0.5416666666666666,0.0,0.2775401687666166,0.0,0.0,0.2775401687666166,0.7560416666666667,0.5775,0.8508333333333333,0.1,0.0,0.028184003895148635
0.8,64,front,10,0.3890625,0.0,0.2775401687666166,0.0,0.0,0.2775401687666166,0.63515625,0.3975,0.7970312500000001,0.2,0.0,0.029536488000303507
0.8,64,uniform,10,0.41875,0.0,0.2775401687666166,0.0,0.0,0.2775401687666166,0.70609375,0.5443749999999999,0.7965625000000001,0.1,0.0,0.030024006264284253
0.8,64,edges,10,0.453125,0.0,0.2775401687666166,0.0,0.0,0.2775401687666166,0.77984375,0.7698437499999999,0.7923437499999999,0.0,0.0,0.02941749698948115
0.87,1,front,10,0.8,0.49015684672072335,0.9433190520193067,0.8,0.49015684672072335,0.9433190520193067,0.92,0.8,1.0,0.0,0.0,0.014870514860376716
